Date;Profile;Message;Number of Reactions;Number of Shares;Number of Comments (primary);Number of Shares;Comments per post;Comments on posts by fans;Post interaction rate;Engagement;Number of Likes;Link-posts;Picture Posts;Video-posts;Profile-ID;Post-ID;Link
09/01/2023 21:33;Santa Cruz Beach Boardwalk;"Soak up the last rays of summer with scorching savings! ☀️🛍️🎢 Our biggest sale of the season is in full swing – snag a cool 40% off on select merch and Boardwalk-branded apparel from The Walk, The Walk Kiddie Korner, The Walk Threads, and The Walk Seaside Apparel. But hurry, these hot deals end Labor Day, September 4, 2023! 

Visit link in bio for park hours!

#BeachBoardwalk #SantaCruzBeachBoardwalk #SantaCruz #LaborDaySale #ShopBoardwalk #Gifts #Shopping";65.0;;3.0;3.0;3.0;3.0;1,71E+12;1,71E+12;59.0;;;;40035168377;40035168377_718365810334456;https://www.facebook.com/648251637345874/posts/718365810334456
09/01/2023 21:30;SkyPark at Santa's Village;"Arrow's Kid Club is back and better than ever! 🌈🐺 Join us on Saturdays and Sundays, from September 2nd to October 29th, between 12:30pm and 2:30pm for an afternoon of fun and adventure.⁠
⁠
Designed for kids aged 5-10, this is the perfect chance for your little ones to make new friends in a safe, supervised group setting while you get some well-deserved 'me time' to explore our breathtaking trails or simply relax.⁠
Arrow's Kid's Club promises exciting games, engaging activities, and memories that will last a lifetime! Don't miss out on this fantastic opportunity for your kids (and a bit of relaxation for you, too 😉). ⁠
⁠
We also have a Youth MTB Club running at @skyparkbikepark for kids aged 8-14, focusing on biking games, skills, and group rides. Check out our Bike Park instagram for more information! ⁠
⁠
Sign-up link here: https://skyparksv.centeredgeonline.com/areas/area/f22dafc6-e99e-47ee-937b-dcaf7875d073";27.0;;1.0;1.0;1.0;1.0;5,24E+11;5,24E+11;23.0;;1.0;;6,53316E+14;653315854781004_609705058010302;https://www.facebook.com/489423806705095/posts/609705058010302
09/01/2023 21:23;Playland Park;Sparks are flying this weekend! Join us for #LaborDay fireworks, Saturday, September 2 & Sunday, September 3 at 8:30pm 🎇 #PlaylandPark;33.0;;4.0;4.0;4.0;4.0;8,68E+10;8,68E+10;31.0;;1.0;;8119908863;8119908863_691286679709807;https://www.facebook.com/422596063245538/posts/691286679709807
09/01/2023 21:00;Sesame Place San Diego;"We're making waves 🌊 and making memories here at Sesame Place San Diego! Be sure to join us for the end of our Sesame Summer Splash through Monday, September 4!​

​To keep the fun going, be sure to get your 2024 Season Pass NOW so you can enjoy all of next year, PLUS the rest of 2023 for FREE! Shop today at https://bit.ly/3OWN5yK";16.0;;5.0;2.0;6.0;6.0;9,34E+11;9,34E+11;15.0;;1.0;;1,16947E+14;116946949686332_818927560242959;https://www.facebook.com/688289439973439/posts/818927560242959
09/01/2023 20:53;Canada's Wonderland;"🍻Ready to raise a stein? Oktoberfest starts next Friday, Sept. 8! 

Embrace the Bavarian spirit and enjoy live music, delicious traditional bites, and frothy fun! Put on your lederhosen and join the festivities! 🥨🎢 Included with admission: https://bit.ly/3EkfZCD

Sept. 8 & 15: 6pm – 10:30pm 
Sept. 9, 10, 16 & 17: 12pm – 7:30pm 

📍Medieval Faire";80.0;;6.0;11.0;9.0;9.0;1,17E+12;1,17E+12;76.0;;1.0;;95469803923;95469803923_699711032197547;https://www.facebook.com/633676285467689/posts/699711032197547
09/01/2023 20:13;Happy Hollow Park & Zoo;"Don't miss out on Member Morning at Happy Hollow! Tomorrow, Saturday, Sept. 2, Happy Hollow Members can enter the park and zoo early, beginning at 9 a.m. 🌅 This month, enjoy a special, Members-only showing of The Three Little Pigs in Puppet Castle Theater at 9:30 a.m. 🐷🐷🐷

Please note that all Member Morning attendees must be Members. We are unable to process Membership Guest admissions until we open to the public at 10 a.m. Learn more about what your membership can offer you at happyhollow.org/membership.";5.0;;0.0;1.0;0.0;0.0;1,53E+12;1,53E+12;5.0;;1.0;;1,32943E+11;132942835175_683264393830399;https://www.facebook.com/328743942615781/posts/683264393830399
09/01/2023 19:55;Busch Gardens Williamsburg;"Próst to this beautiful weather and the last round of Bier Fest! 😍

Enjoy 120+ craft brews & cocktails, live jams by Broke Royals and The Happy Dutchman, Tap Takeovers with Wasserhund Brewing Company, The St. George Brewing Company and more! Plus, Members don't forget that this is your LAST chance to get 1 FREE Bier Fest Sample or Fountain Soda per visit.";50.0;;2.0;0.0;3.0;3.0;7,47E+09;7,47E+09;41.0;;1.0;;18543728314;18543728314_688650549970250;https://www.facebook.com/660535342781771/posts/688650549970250
09/01/2023 19:35;Elitch Gardens;"Don’t miss this Flash Sale on 2024 Season Passes! ⚡️ HURRY, sale ends Labor Day! 

Get your pass for as low as $54.99 when you renew! Or only $5.00/month on our payment plan.

Includes unlimited park admission for the 2024 Season & the rest of the 2023 Season including Fright Fest 🎃 and Luminova Holidays! ☃️ 

Plus, FREE parking for 2023 & 2024! 🚗  And 2024 benefits like friend tickets, a souvenir cup with discounted refills, in-park discounts and more!

Buy now to get our guaranteed best price of the year! ElitchGardens.com 🎢";138.0;;10.0;19.0;12.0;12.0;0.0011422932381647607;0.0011422932381647607;131.0;;1.0;;62242807350;62242807350_680293464136948;https://www.facebook.com/547583224074640/posts/680293464136948
09/01/2023 19:08;Cedar Point;"Join us for OPEN INTERVIEWS this week! There are great opportunities like working Saturdays ONLY and more. 

📍 Cedar Point Recruiting Center (2210 1st St.)
⏰ 8 AM – 5 PM

Stop by to learn more or APPLY TODAY: 👉 https://bit.ly/47zL2rz";64.0;;6.0;24.0;8.0;8.0;6,11E+10;6,11E+10;52.0;;1.0;;10625691462;10625691462_690139799811945;https://www.facebook.com/635989478560311/posts/690139799811945
09/01/2023 19:00;MarineLand;Take a plunge into adventure at Polar Splash this long weekend before the Summer is over!;54.0;;3.0;3.0;4.0;4.0;6,93E+11;6,93E+11;44.0;;1.0;;1,08249E+14;108249372532899_674264118066927;https://www.facebook.com/559786962847977/posts/674264118066927
09/01/2023 18:51;Universal Studios Hollywood;Don your robe and tie, ready your wand, and prepare to celebrate Back To Hogwarts. What would you bring?;387.0;;34.0;54.0;114.0;114.0;2,05E+12;2,05E+12;285.0;;;1.0;61784580148;61784580148_10160819062390149;https://www.facebook.com/61784580148/posts/10160819062390149/
09/01/2023 18:41;SkyPark at Santa's Village;Get ready for the final bike event of the year!;12.0;;0.0;0.0;0.0;0.0;2,17E+12;2,17E+12;12.0;1.0;;;6,53316E+14;653315854781004_609649291349212;https://www.facebook.com/489423806705095/posts/609649291349212
09/01/2023 18:35;SeaWorld San Diego;"Shellabration time! One of our southern sea otters, Coco, is celebrating her 12th birthday!

Coco was rescued on 9/2/11 as an orphaned pup in Cayucos, CA at just a few days old, her estimated birthdate being 8/31/11. Unfortunately, during a routine exam, medical issues were found that led to Coco being deemed non-releasable by the US Fish & Wildlife Service. At 3 months old, Coco was transported to her new home at SeaWorld San Diego and joined her new sea otter family, where she was raised alongside her best bud Mocha. Yesterday, Mocha, Pumpkin and Nova all joined in and helped us celebrate Coco's big day!

Happy birthday Coco!";84.0;;7.0;14.0;9.0;9.0;9,65E+11;9,65E+11;66.0;;;;4,26112E+14;426111667814056_624906969787265;https://www.facebook.com/579518520992777/posts/624906969787265
09/01/2023 18:21;Six Flags Discovery Kingdom;"Counting down the days... it's time to get into spooky szn mode
AUDITIONS TODAY FROM 6pm-7pm
+
Become a ghoul AUDITIONS TODAY! or visit  SixFlags.com/Jobs";94.0;;8.0;23.0;10.0;10.0;4,76E+10;4,76E+10;77.0;;;;59636827742;59636827742_690359109793227;https://www.facebook.com/603103525185453/posts/690359109793227
09/01/2023 18:15;Wild Adventures Theme Park;"We hope you and your family are safe following Hurricane Idalia. Wild Adventures is thankful that no team member injuries have been reported, and our animals are all in good health.

Wild Adventures will remain closed on Saturday (9/2). Our goal is to reopen on Sunday (9/3) once repairs to power lines and telecom networks have been completed. We’ll post an update as soon as possible.

Wild Adventures regained power late Thursday night, and thanks to the hard work of our team members, we are making excellent progress with post-storm cleanup efforts.

Thank you to all the first responders and utility and service personnel who are working diligently, around the clock, to restore power and provide services to families and businesses in our area. We look forward to seeing you again soon!";105.0;;25.0;41.0;33.0;33.0;9,86E+11;9,86E+11;68.0;;1.0;;84679583132;84679583132_699162738923578;https://www.facebook.com/617429960430190/posts/699162738923578
09/01/2023 18:02;Six Flags;"Summer Showdown, presented by Six Flags and Coca-Cola, begins TOMORROW at Six Flags Fiesta Texas! Head to sixflags.com/gameon for more info on the gaming event of the summer  🎮

Plus, there's only 4 more days of Gaming Fest, so get to the park during Labor Day Weekend to be part of the action before it ends on Monday!";10.0;;0.0;1.0;0.0;0.0;2,39E+09;2,39E+09;9.0;;;1.0;8696281132;8696281132_627985949529696;https://www.facebook.com/573396851655273/posts/627985949529696
09/01/2023 18:00;LEGOLAND California;"Get half off a whole day of AWESOME! 

Save 50% on LEGOLAND California Resort tickets this weekend ONLY for our Labor Day Flash Sale! 🎢

Purchase now at https://www.legoland.com/california/deals/labor-day-flash-sale/.";74.0;;9.0;7.0;14.0;14.0;1,45E+12;1,45E+12;59.0;1.0;;;1,43631E+14;143631389003522_692999346199663;https://www.facebook.com/665808788918719/posts/692999346199663
09/01/2023 18:00;West Edmonton Mall;👋 Say hello to Babies R Us, carrying the leading brands of baby essentials for every stage of your parenting journey! Shop their full selection on Level Two, Phase I.;56.0;;6.0;3.0;13.0;13.0;3,92E+11;3,92E+11;55.0;;1.0;;2,07299E+11;207298682218_691891406318628;https://www.facebook.com/558875522953551/posts/691891406318628
09/01/2023 18:00;Universal Orlando Resort (US);Don your robe and tie, ready your wand, and prepare to celebrate Back To Hogwarts. What would you bring?;3311.0;;50.0;276.0;65.0;65.0;0.0011730785538626792;0.0011730785538626792;2289.0;;;1.0;90867402851;90867402851_700732905421418;https://www.facebook.com/648601030634606/posts/700732905421418
09/01/2023 17:00;Waterville USA;The water park is open Saturday & Sunday only. Come enjoy the weekend at Waterville USA before Summer ends!;4.0;;0.0;1.0;0.0;0.0;8,67E+10;8,67E+10;4.0;;;1.0;1,38319E+11;138319355040_606556408360374;https://www.facebook.com/483859777296705/posts/606556408360374
09/01/2023 17:00;Disneyland;"It’s baaaack! The spell is cast and Halloween Time is finally upon us! Get ready for spellbinding thrills and chills only at the Disneyland Resort now through October 31, 2023! Comment 👻 if you’re ‘dying’ to go.

Tickets and Park reservations required.";4906.0;;376.0;597.0;619.0;619.0;3,56E+11;3,56E+11;3181.0;;1.0;;11081890741;11081890741_684888216998393;https://www.facebook.com/644858304334718/posts/684888216998393
09/01/2023 16:22;Cedar Point;"GUESS WHAT ✨

When you purchase a gift card on our Online Shop, you can NOW select your own amount from $10 up to $500! 🤑 

Cedar Point gift cards make the perfect gift! They are redeemable for merchandise or services in-park at participating locations (including Bay Harbor restaurant, Castaway Bay, and Resorts locations).

Shop here 👉 https://bit.ly/3Po5wMZ";57.0;;4.0;9.0;5.0;5.0;4,52E+10;4,52E+10;51.0;;1.0;;10625691462;10625691462_690065316486060;https://www.facebook.com/635989478560311/posts/690065316486060
09/01/2023 16:06;Six Flags Great Adventure;"Embrace your fears by joining us on Sept. 8 and 9 for #FrightFest preview night! 

We will have 6 haunted houses, 5 scare zones and 2 shows for guests to enjoy. Cost of tickets are $30 or just $10 for season passholders and includes access to the 13 haunted attractions! #SixFlagsGreatAdventure https://www.sixflags.com/greatadventure/events/fright-fest-2023";191.0;;42.0;58.0;100.0;100.0;3,10E+12;3,10E+12;170.0;;1.0;;69421318512;69421318512_679219540907383;https://www.facebook.com/630574765771861/posts/679219540907383
09/01/2023 16:00;Universal Orlando Resort (US);We're falling for you, Fall! 🍂;719.0;;37.0;115.0;56.0;56.0;2,86E+10;2,86E+10;593.0;1.0;;;90867402851;90867402851_700675702093805;https://www.facebook.com/648601030634606/posts/700675702093805
09/01/2023 15:33;Six Flags Darien Lake;"Join us in Hurricane Harbor as we close out summer! Bring the family and enjoy the last splash of water park fun before school! 🌊 
🎫  https://bit.ly/42HLssL
Hurricane Harbor Hours 11:30 am-7pm";73.0;;10.0;5.0;32.0;32.0;4,76E+12;4,76E+12;62.0;;1.0;;9596249636;9596249636_666902042152294;https://www.facebook.com/642592251249940/posts/666902042152294
09/01/2023 15:11;Quassy Amusement & Waterpark;WATER you waiting for? It's time to soak up the sun and slide into the long weekend! 🌊🌞;8.0;;3.0;0.0;4.0;4.0;3,10E+12;3,10E+12;6.0;;;1.0;38328744398;38328744398_693144726178682;https://www.facebook.com/562069092619580/posts/693144726178682
09/01/2023 15:02;Playland;"Quem vai votar no Play levanta a mão! 🤩

O Playland e o Playcenter Family (@PlaycenterFamilyOficial) - empresas do Grupo Playcenter, estão concorrendo ao Prêmio Reclame Aqui 2023.

A premiação é a mais importante do segmento de atendimento do Brasil, reconhecendo através do voto popular as empresas com as melhores reputações do mercado, baseadas na percepção de um atendimento eficaz, cuidadoso e excelente aos consumidores, mesmo quando estes enfrentam contratempos com algum produto ou serviço oferecido pela empresa.

O Playland e o Playcenter Family estão concorrendo na categoria 'Lazer e Entretenimento' e a votação começa hoje e vai até o fim de outubro.

✔ Vote agora mesmo! O link direto está em nosso perfil! 💚
.
.
.
#GrupoPlaycenter #Playland #PlaylandOficial #Parque #ParqueDeDiversoes #ParqueDeDiversao #ParqueTematico #SPParaCriancas #TurismoSP #SaoPaulo #CidadeDeSaoPaulo #PasseioKids #Dicas #PasseioComCriancas #Diversao #Lazer #Criancas #OQueFazerEmSP #OQueFazerEmSaoPaulo #Diversao #Salvador #Arcade #ShoppingCenterNorte #ShoppingEldorado #GrandPlazaShopping #ShoppingInterlagos #ShoppingUniaoDeOsasco #ShoppingDaBahia #ShoppingMetroTatuape #ReclameAqui #PremioReclameAqui";2.0;;0.0;0.0;0.0;0.0;6,17E+10;6,17E+10;2.0;;1.0;;1,70866E+14;170865866397863_623722953218809;https://www.facebook.com/550220310569074/posts/623722953218809
09/01/2023 15:00;Kings Island;"“The Royal Finale presents Adventure Awaits, a Kings Island Fireworks Spectacular” will have its last shows 9/1-9/3! 🎆

🎟️Click here for tickets and more information: https://bit.ly/3L2imO5

#KingsIsland #fireworks #drones #droneshow";143.0;;19.0;26.0;24.0;24.0;2,82E+11;2,82E+11;110.0;;;1.0;1,55894E+11;155893938367_695027642664927;https://www.facebook.com/644500607717631/posts/695027642664927
09/01/2023 15:00;Canada's Wonderland;"⏰ Last call: Season Pass prices go up Sept. 4 at midnight! 

Get ready for all the excitement in 2024, plus the rest of this year! That means more than a full year to experience 200+ attractions, 18 roller coasters, live entertainment and more! 🎢

Plus, enjoy perks like: 
✔️ Unlimited visits to the park, Splash Works, Halloween Haunt, and Winterfest
✔️ Bring-A-Friend Discounts
✔️ Food and Shopping Discounts
✔️ Exclusive Ride Times and Early Access to Splash Works

Don’t miss out, get yours now! https://bit.ly/3YW0SZJ";81.0;;25.0;10.0;38.0;38.0;1,51E+12;1,51E+12;76.0;1.0;;;95469803923;95469803923_699546825547301;https://www.facebook.com/633676285467689/posts/699546825547301
09/01/2023 13:46;Hersheypark;The weekend weather looks amazing - just 1 weekend left to soak up the sun and enjoy sweet family fun at The Boardwalk! Splash at the water park this summer by Monday. Grab your tickets now: https://bit.ly/2WWppMo;233.0;;28.0;5.0;71.0;71.0;3,60E+12;3,60E+12;201.0;;1.0;;16994689356;16994689356_690662849760249;https://www.facebook.com/639748524851682/posts/690662849760249
09/01/2023 13:16;Lake Winnie;"Summer is floating by and this Labor Day Weekend will be your last chance to “SOAK” up the water park fun for the 2023 season! We are open Saturday, Sunday and Monday for the SOAKya Season Finale. Visit www.lakewinnie.com for park hours. 
#SOAKya #waterpark #lakewinnie #laborday";25.0;;3.0;4.0;4.0;4.0;2,68E+10;2,68E+10;21.0;;1.0;;1,12097E+11;112097441679_726505486182236;https://www.facebook.com/660521782780607/posts/726505486182236
